config_name,config_id,dU,dV,dW,sigma,n_samples,stable_without_diffusion,diego_turing,shaberi_total,shaberi_type_I,shaberi_type_II,shaberi_hopf,rob_diego,rob_shaberi_total,rob_shaberi_type_I
RMT_1838_DDC_Type1,0,1.0,0.0,10.0,5.0,1000000,185761,39033,39033,39033,0,0,3.9033,3.9033,3.9033
RMT_1838_DDC_Type1,0,1.0,0.0,10.0,6.0,1000000,163400,38277,38277,38277,0,0,3.8277,3.8277,3.8277
RMT_1838_DDC_Type1,0,1.0,0.0,10.0,7.0,1000000,147046,36863,36863,36863,0,0,3.6863,3.6863,3.6863
RMT_1838_DDC_Type1,0,1.0,0.0,10.0,8.0,1000000,134318,35215,35215,35215,0,0,3.5215,3.5215,3.5215
RMT_1838_DDC_Type1,0,1.0,0.0,10.0,9.0,1000000,124066,33647,33647,33647,0,0,3.3647,3.3647,3.3647
RMT_1838_DDC_Type1,0,1.0,0.0,10.0,10.0,1000000,115782,32043,32043,32043,0,0,3.2043,3.2043,3.2043
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.3,1000000,999995,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.4,1000000,999152,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.5,1000000,990909,45,45,45,0,0,0.0045,0.0045,0.0045
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.6,1000000,965101,357,357,357,0,0,0.0357,0.0357,0.0357
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.7,1000000,921389,1191,1191,1191,0,0,0.1191,0.1191,0.1191
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.8,1000000,866412,2618,2618,2618,0,0,0.2618,0.2618,0.2618
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,0.9,1000000,807333,4788,4788,4788,0,0,0.4788,0.4788,0.4788
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,1.0,1000000,748366,7299,7299,7299,0,0,0.7299,0.7299,0.7299
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,1.1,1000000,693389,10347,10347,10347,0,0,1.0347,1.0347,1.0347
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,1.2,1000000,643344,13594,13594,13594,0,0,1.3594,1.3594,1.3594
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,1.3,1000000,598461,16888,16888,16888,0,0,1.6888,1.6888,1.6888
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,1.4,1000000,558541,20318,20318,20318,0,0,2.0318,2.0318,2.0318
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,1.5,1000000,523011,23698,23698,23698,0,0,2.3698,2.3698,2.3698
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,1.6,1000000,491452,26948,26948,26948,0,0,2.6948,2.6948,2.6948
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,1.8,1000000,438479,33117,33117,33117,0,0,3.3117,3.3117,3.3117
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,2.0,1000000,396324,38293,38293,38293,0,0,3.8293,3.8293,3.8293
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,2.2,1000000,362272,42878,42878,42878,0,0,4.2878,4.2878,4.2878
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,2.4,1000000,334523,46648,46648,46648,0,0,4.6648,4.6648,4.6648
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,2.6,1000000,311134,50035,50035,50035,0,0,5.0035,5.0035,5.0035
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,2.8,1000000,291674,52818,52818,52818,0,0,5.2818,5.2818,5.2818
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,3.0,1000000,275040,55140,55140,55140,0,0,5.514,5.514,5.514
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,3.2,1000000,260769,57188,57188,57188,0,0,5.7188,5.7188,5.7188
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,3.4,1000000,248235,58855,58855,58855,0,0,5.8855,5.8855,5.8855
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,3.6,1000000,237148,60147,60147,60147,0,0,6.0147,6.0147,6.0147
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,3.8,1000000,227488,61438,61438,61438,0,0,6.1438,6.1438,6.1438
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,4.0,1000000,218742,62570,62570,62570,0,0,6.257,6.257,6.257
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,5.0,1000000,185761,65128,65128,65128,0,0,6.5128,6.5128,6.5128
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,6.0,1000000,163400,65535,65535,65535,0,0,6.5535,6.5535,6.5535
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,7.0,1000000,147046,65050,65050,65050,0,0,6.505,6.505,6.505
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,8.0,1000000,134318,63764,63764,63764,0,0,6.3764,6.3764,6.3764
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,9.0,1000000,124066,62229,62229,62229,0,0,6.2229,6.2229,6.2229
RMT_1838_DDC_Var2,2,0.0,1.0,10.0,10.0,1000000,115782,60616,60616,60616,0,0,6.0616,6.0616,6.0616
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.3,1000000,999995,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.4,1000000,999152,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.5,1000000,990909,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.6,1000000,965101,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.7,1000000,921389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.8,1000000,866412,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,0.9,1000000,807333,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,1.0,1000000,748366,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,1.1,1000000,693389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,1.2,1000000,643344,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,1.3,1000000,598461,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,1.4,1000000,558541,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,1.5,1000000,523011,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,1.6,1000000,491452,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,1.8,1000000,438479,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,2.0,1000000,396324,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,2.2,1000000,362272,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,2.4,1000000,334523,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,2.6,1000000,311134,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,2.8,1000000,291674,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,3.0,1000000,275040,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,3.2,1000000,260769,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,3.4,1000000,248235,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,3.6,1000000,237148,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,3.8,1000000,227488,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,4.0,1000000,218742,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,5.0,1000000,185761,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,6.0,1000000,163400,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,7.0,1000000,147046,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,8.0,1000000,134318,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,9.0,1000000,124066,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type1_Control,3,1.0,0.0,1.0,10.0,1000000,115782,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.3,1000000,999995,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.4,1000000,999152,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.5,1000000,990909,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.6,1000000,965101,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.7,1000000,921389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.8,1000000,866412,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,0.9,1000000,807333,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,1.0,1000000,748366,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,1.1,1000000,693389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,1.2,1000000,643344,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,1.3,1000000,598461,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,1.4,1000000,558541,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,1.5,1000000,523011,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,1.6,1000000,491452,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,1.8,1000000,438479,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,2.0,1000000,396324,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,2.2,1000000,362272,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,2.4,1000000,334523,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,2.6,1000000,311134,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,2.8,1000000,291674,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,3.0,1000000,275040,0,1,0,0,1,0.0,0.0001,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,3.2,1000000,260769,0,1,0,0,1,0.0,0.0001,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,3.4,1000000,248235,0,1,0,0,1,0.0,0.0001,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,3.6,1000000,237148,0,1,0,0,1,0.0,0.0001,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,3.8,1000000,227488,0,1,0,0,1,0.0,0.0001,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,4.0,1000000,218742,0,2,0,0,2,0.0,0.0002,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,5.0,1000000,185761,0,14,0,0,14,0.0,0.0014,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,6.0,1000000,163400,0,34,0,0,34,0.0,0.0034,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,7.0,1000000,147046,0,70,0,0,70,0.0,0.007,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,8.0,1000000,134318,0,108,0,0,108,0.0,0.0108,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,9.0,1000000,124066,0,152,0,0,152,0.0,0.0152,0.0
RMT_1838_DDC_Type2_Equal,4,1.0,1.0,0.0,10.0,1000000,115782,0,201,0,0,201,0.0,0.0201,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.3,1000000,999995,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.4,1000000,999152,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.5,1000000,990909,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.6,1000000,965101,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.7,1000000,921389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.8,1000000,866412,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,0.9,1000000,807333,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.0,1000000,748366,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.1,1000000,693389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.2,1000000,643344,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.3,1000000,598461,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.4,1000000,558541,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.5,1000000,523011,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.6,1000000,491452,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,1.8,1000000,438479,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.0,1000000,396324,0,1,0,0,1,0.0,0.0001,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.2,1000000,362272,0,2,0,0,2,0.0,0.0002,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.4,1000000,334523,0,3,0,0,3,0.0,0.0003,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.6,1000000,311134,0,8,0,0,8,0.0,0.0008,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,2.8,1000000,291674,0,12,0,0,12,0.0,0.0012,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.0,1000000,275040,0,25,0,0,25,0.0,0.0025,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.2,1000000,260769,0,33,0,0,33,0.0,0.0033,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.4,1000000,248235,0,55,0,0,55,0.0,0.0055,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.6,1000000,237148,0,80,0,0,80,0.0,0.008,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,3.8,1000000,227488,0,117,0,0,117,0.0,0.0117,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,4.0,1000000,218742,0,160,0,0,160,0.0,0.016,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,5.0,1000000,185761,0,488,0,0,488,0.0,0.0488,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,6.0,1000000,163400,0,951,0,0,951,0.0,0.0951,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,7.0,1000000,147046,0,1418,0,0,1418,0.0,0.1418,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,8.0,1000000,134318,0,1864,0,0,1864,0.0,0.1864,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,9.0,1000000,124066,0,2305,0,0,2305,0.0,0.2305,0.0
RMT_1838_DDC_Type2_Unequal1,5,1.0,0.1,0.0,10.0,1000000,115782,0,2715,0,0,2715,0.0,0.2715,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.2,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.3,1000000,999995,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.4,1000000,999152,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.5,1000000,990909,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.6,1000000,965101,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.7,1000000,921389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.8,1000000,866412,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,0.9,1000000,807333,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,1.0,1000000,748366,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,1.1,1000000,693389,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,1.2,1000000,643344,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,1.3,1000000,598461,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,1.4,1000000,558541,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,1.5,1000000,523011,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,1.6,1000000,491452,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,1.8,1000000,438479,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,2.0,1000000,396324,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,2.2,1000000,362272,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,2.4,1000000,334523,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,2.6,1000000,311134,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,2.8,1000000,291674,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,3.0,1000000,275040,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,3.2,1000000,260769,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,3.4,1000000,248235,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,3.6,1000000,237148,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,3.8,1000000,227488,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,4.0,1000000,218742,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,5.0,1000000,185761,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,6.0,1000000,163400,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,7.0,1000000,147046,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,8.0,1000000,134318,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,9.0,1000000,124066,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal2,6,0.1,1.0,0.0,10.0,1000000,115782,0,0,0,0,0,0.0,0.0,0.0
RMT_1838_DDC_Type2_Unequal3,7,10.0,1.0,0.0,0.1,1000000,1000000,0,0,0,0,0,0.0,0.0,0.0
